# COBE DMR 53 GHZ 4-YEAR DATASET:
# Pixelized at HEALPix Nside=16, excluding foreground pixels
# Converted to ASCII format from cobe_dmr_map(rms)_53GHz_n16_v2.fits,
# using mask file cobe_dmr_mask_nside16.fits
# File contains: for each unmasked pixel, unit direction vector components 
# x, y, z, CMB map value [muK], and corresponding standard deviation sigma[muK]
# 
# Column headers:
#        x              y              z	     T            sigma
    0.03607264     0.03607264     0.99869792   -78.83477783    60.18775940
   -0.03607264     0.03607264     0.99869792   -98.71279907    59.82164764
   -0.03607264    -0.03607264     0.99869792  -129.17126465    60.26189804
    0.03607264    -0.03607264     0.99869792   -13.16451263    60.49962997
    0.09417020     0.03900658     0.99479167   -87.65390778    60.04948425
    0.03900658     0.09417020     0.99479167    -8.90828896    59.47750854
   -0.03900658     0.09417020     0.99479167    37.60844421    59.11668015
   -0.09417020     0.03900658     0.99479167    36.54805374    59.40385818
   -0.09417020    -0.03900658     0.99479167   -39.15224457    60.05254745
   -0.03900658    -0.09417020     0.99479167   -81.11598206    60.31307220
    0.03900658    -0.09417020     0.99479167   -47.07083893    60.41916656
    0.09417020    -0.03900658     0.99479167   -46.88961029    60.06018066
    0.14744272     0.03950716     0.98828125   -61.74010849    60.21638489
    0.10793556     0.10793556     0.98828125   -36.83558655    59.60400772
    0.03950716     0.14744272     0.98828125   -26.71331024    58.63251877
   -0.03950716     0.14744272     0.98828125  -103.86506653    58.00348282
   -0.10793556     0.10793556     0.98828125     7.62810326    58.26893997
   -0.14744272     0.03950716     0.98828125    30.33373070    59.15321732
   -0.14744272    -0.03950716     0.98828125    -5.98015213    60.50355148
   -0.10793556    -0.10793556     0.98828125   -36.07332611    60.40969849
   -0.03950716    -0.14744272     0.98828125   -33.28094864    60.15828705
    0.03950716    -0.14744272     0.98828125  -123.85427856    60.13757706
    0.10793556    -0.10793556     0.98828125   -49.17173767    59.84621811
    0.14744272    -0.03950716     0.98828125   -87.44343567    60.07934952
    0.19915651     0.03961469     0.97916667     1.70371246    59.90249252
    0.16883674     0.11281310     0.97916667  -130.74568176    59.44125366
    0.11281310     0.16883674     0.97916667   -56.25935364    58.53927612
    0.03961469     0.19915651     0.97916667   -22.01083946    57.42534256
   -0.03961469     0.19915651     0.97916667   -63.00312042    56.47896576
   -0.11281310     0.16883674     0.97916667   -49.55407333    56.61980820
   -0.16883674     0.11281310     0.97916667   -38.07940674    57.69172287
   -0.19915651     0.03961469     0.97916667   -61.96358109    59.33541489
   -0.19915651    -0.03961469     0.97916667    10.94071007    59.97411728
   -0.16883674    -0.11281310     0.97916667   -75.46282959    60.84445953
   -0.11281310    -0.16883674     0.97916667   -72.51904297    60.60253525
   -0.03961469    -0.19915651     0.97916667   -36.49489975    60.24530411
    0.03961469    -0.19915651     0.97916667   -77.50180054    60.16342545
    0.11281310    -0.16883674     0.97916667  -202.32250977    59.86793137
    0.16883674    -0.11281310     0.97916667   -47.23180771    59.89661407
    0.19915651    -0.03961469     0.97916667   -26.63630867    59.87360382
    0.24995449     0.03958890     0.96744792   -92.90957642    59.56409836
    0.22548720     0.11489147     0.96744792   -39.51181793    59.47018051
    0.17894766     0.17894766     0.96744792   -64.16884613    58.58547211
    0.11489147     0.22548720     0.96744792  -133.94818115    57.19328690
    0.03958890     0.24995449     0.96744792   -42.50724792    55.84974670
   -0.03958890     0.24995449     0.96744792   -14.37227440    54.52290344
   -0.11489147     0.22548720     0.96744792    65.30587769    54.57809067
   -0.17894766     0.17894766     0.96744792    27.93149185    55.44291306
   -0.22548720     0.11489147     0.96744792   -62.96132660    57.44918823
   -0.24995449     0.03958890     0.96744792   -54.14389801    58.61530304
   -0.24995449    -0.03958890     0.96744792   -55.24610138    59.96192551
   -0.22548720    -0.11489147     0.96744792  -101.46368408    60.04132462
   -0.17894766    -0.17894766     0.96744792   -66.02186584    60.38171387
   -0.11489147    -0.22548720     0.96744792   -23.78178787    60.99339676
   -0.03958890    -0.24995449     0.96744792   -83.20956421    60.88478851
    0.03958890    -0.24995449     0.96744792  -137.73022461    60.88747025
    0.11489147    -0.22548720     0.96744792   -92.13419342    60.39997864
    0.17894766    -0.17894766     0.96744792  -153.02653503    59.95246124
    0.22548720    -0.11489147     0.96744792   -26.07126617    59.63669205
    0.24995449    -0.03958890     0.96744792   -49.01033783    59.29711914
    0.29998824     0.03949420     0.95312500   -50.70378876    59.42704391
    0.27954453     0.11579114     0.95312500    21.95590591    59.81626511
    0.24005033     0.18419710     0.95312500   -73.81316376    59.16499710
    0.18419710     0.24005033     0.95312500   -45.83612823    57.80758286
    0.11579114     0.27954453     0.95312500  -117.69225311    55.99658966
    0.03949420     0.29998824     0.95312500   -40.32616425    54.00292206
   -0.03949420     0.29998824     0.95312500   -45.12123871    52.19820786
   -0.11579114     0.27954453     0.95312500   -15.19349480    51.79248428
   -0.18419710     0.24005033     0.95312500   -41.95184326    53.30702591
   -0.24005033     0.18419710     0.95312500    58.49487686    55.74086761
   -0.27954453     0.11579114     0.95312500   -81.66719055    57.06802368
   -0.29998824     0.03949420     0.95312500   -46.03565979    58.26002884
   -0.29998824    -0.03949420     0.95312500    -1.35867691    59.34524918
   -0.27954453    -0.11579114     0.95312500    52.78240204    60.50862503
   -0.24005033    -0.18419710     0.95312500    13.94680023    60.09079361
   -0.18419710    -0.24005033     0.95312500  -119.99060059    60.98926163
   -0.11579114    -0.27954453     0.95312500  -154.73185730    62.38796616
   -0.03949420    -0.29998824     0.95312500  -143.11712646    62.26166534
    0.03949420    -0.29998824     0.95312500  -140.63723755    62.16165924
    0.11579114    -0.27954453     0.95312500  -119.18573761    62.11340714
    0.18419710    -0.24005033     0.95312500   -74.57474518    61.53918839
    0.24005033    -0.18419710     0.95312500  -107.22413635    60.11658096
    0.27954453    -0.11579114     0.95312500   -40.40710449    59.47338867
    0.29998824    -0.03949420     0.95312500     2.12040138    59.24804306
    0.34926328     0.03935252     0.93619792    19.97223473    59.02662659
    0.33174976     0.11608426     0.93619792    -7.90352535    59.57965088
    0.29760092     0.18699505     0.93619792   -60.82004929    59.09653091
    0.24852913     0.24852913     0.93619792    53.28435516    57.89872742
    0.18699505     0.29760092     0.93619792   -35.24510193    56.31280899
    0.11608426     0.33174976     0.93619792   -16.95014572    54.57421494
    0.03935252     0.34926328     0.93619792   -88.11923218    51.53490448
   -0.03935252     0.34926328     0.93619792    10.41161060    48.68890762
   -0.11608426     0.33174976     0.93619792    -4.73644066    48.87245560
   -0.18699505     0.29760092     0.93619792   -17.69041443    51.01200867
   -0.24852913     0.24852913     0.93619792   -46.67274475    53.54552841
   -0.29760092     0.18699505     0.93619792  -169.87182617    55.69337463
   -0.33174976     0.11608426     0.93619792   -27.77622223    57.35779190
   -0.34926328     0.03935252     0.93619792   -36.21886826    58.67443085
   -0.34926328    -0.03935252     0.93619792   -58.85099030    59.27875137
   -0.33174976    -0.11608426     0.93619792   -26.56406021    59.59840393
   -0.29760092    -0.18699505     0.93619792  -147.72244263    60.54177856
   -0.24852913    -0.24852913     0.93619792   -44.72943878    61.21805954
   -0.18699505    -0.29760092     0.93619792  -164.78062439    62.67115784
   -0.11608426    -0.33174976     0.93619792   -74.42600250    63.25231934
   -0.03935252    -0.34926328     0.93619792   -96.41170502    62.94556427
    0.03935252    -0.34926328     0.93619792  -170.23944092    62.99400330
    0.11608426    -0.33174976     0.93619792   -73.31523132    63.13874435
    0.18699505    -0.29760092     0.93619792  -154.37870789    63.32059479
    0.24852913    -0.24852913     0.93619792   -97.03101349    62.50831985
    0.29760092    -0.18699505     0.93619792  -171.85501099    60.62087631
    0.33174976    -0.11608426     0.93619792   -39.07401276    59.55698395
    0.34926328    -0.03935252     0.93619792  -122.10552216    59.13541031
    0.39772819     0.03917281     0.91666667     8.51634216    58.91083145
    0.38244372     0.11601303     0.91666667   -76.46678162    58.88557816
    0.35246215     0.18839494     0.91666667    94.70890808    58.77814484
    0.30893566     0.25353694     0.91666667   150.09710693    57.70652390
    0.25353694     0.30893566     0.91666667    43.04813385    56.11430740
    0.18839494     0.35246215     0.91666667  -128.84536743    54.20772552
    0.11601303     0.38244372     0.91666667   -45.82559204    51.99312210
    0.03917281     0.39772819     0.91666667   -81.62281036    46.89059448
   -0.03917281     0.39772819     0.91666667   -42.68718338    43.93203735
   -0.11601303     0.38244372     0.91666667    15.39652920    45.22623825
   -0.18839494     0.35246215     0.91666667  -153.29579163    47.62738800
   -0.25353694     0.30893566     0.91666667     2.19432235    50.56631470
   -0.30893566     0.25353694     0.91666667    -3.25054932    53.50832367
   -0.35246215     0.18839494     0.91666667   -83.22988129    55.69347000
   -0.38244372     0.11601303     0.91666667   -95.08409119    57.70687103
   -0.39772819     0.03917281     0.91666667   -99.86917877    58.71171951
   -0.39772819    -0.03917281     0.91666667   -33.27028275    59.41326904
   -0.38244372    -0.11601303     0.91666667   -95.09221649    59.49567795
   -0.35246215    -0.18839494     0.91666667   -31.27577782    59.64190674
   -0.30893566    -0.25353694     0.91666667  -235.80726624    62.20014191
   -0.25353694    -0.30893566     0.91666667  -134.16751099    63.07678986
   -0.18839494    -0.35246215     0.91666667   -81.08105469    63.36022568
   -0.11601303    -0.38244372     0.91666667  -183.30001831    64.04175568
   -0.03917281    -0.39772819     0.91666667  -175.16194153    63.66717911
    0.03917281    -0.39772819     0.91666667  -184.65469360    63.74993515
    0.11601303    -0.38244372     0.91666667  -182.22612000    63.85963440
    0.18839494    -0.35246215     0.91666667  -251.44653320    64.34395599
    0.25353694    -0.30893566     0.91666667  -102.71841431    63.90992355
    0.30893566    -0.25353694     0.91666667   -53.44497681    62.77546692
    0.35246215    -0.18839494     0.91666667   -85.44229889    60.95115662
    0.38244372    -0.11601303     0.91666667     2.06042099    59.82781601
    0.39772819    -0.03917281     0.91666667     1.55828190    59.70514679
    0.44530443     0.03895909     0.89453125   -39.32833481    59.11024857
    0.43177408     0.11569352     0.89453125  -107.69052124    58.29002380
    0.40512449     0.18891265     0.89453125    -1.28643799    58.36473083
    0.36616540     0.25639177     0.89453125   -67.91766357    57.70664978
    0.31608056     0.31608056     0.89453125     2.03021812    56.26370239
    0.25639177     0.36616540     0.89453125   -15.39336395    54.22925186
